square,AP-00,AP-01,AP-02,AP-03,AP-04,AP-05,AP-06,AP-07
s-01,-30,-28,-34,-36,-34,-52,-52,-46
s-01,-32,-30,-38,-34,-34,-52,-50,-48
s-01,-32,-32,-42,-32,-34,-50,-50,-46
s-01,-30,-32,-42,-32,-34,-52,-50,-46
s-01,-30,-32,-42,-36,-34,-52,-50,-76
s-01,-30,-28,-42,-32,-36,-52,-50,-46
s-01,-28,-30,-42,-32,-34,-50,-52,-46
s-01,-32,-26,-40,-34,-34,-52,-52,-48
s-01,-32,-28,-40,-36,-36,-52,-52,-46
s-01,-30,-30,-40,-34,-34,-52,-48,-48
s-01,-32,-32,-40,-32,-34,-52,-52,-48
s-01,-32,-32,-30,-34,-36,-56,-52,-44
s-01,-28,-30,-44,-36,-34,-52,-48,-48
s-01,-34,-28,-36,-36,-56,-52,-52,-46
s-01,-32,-66,-26,-36,-34,-62,-60,-46
s-01,-34,-28,-24,-38,-34,-62,-54,-52
s-01,-30,-28,-28,-36,-34,-62,-54,-46
s-01,-30,-26,-24,-36,-34,-62,-60,-50
s-01,-34,-26,-58,-34,-36,-62,-58,-44
s-01,-68,-26,-24,-36,-36,-60,-60,-48
s-01,-68,-24,-26,-36,-34,-60,-60,-48
s-01,-26,-28,-26,-38,-34,-70,-60,-48
s-01,-26,-26,-28,-38,-34,-64,-60,-46
s-01,-26,-26,-30,-38,-36,-70,-60,-48
s-01,-32,-26,-24,-38,-36,-58,-60,-46
s-01,-32,-24,-26,-36,-34,-66,-58,-48
s-01,-32,-26,-24,-40,-34,-66,-60,-48
s-01,-32,-26,-24,-40,-34,-66,-60,-48
s-01,-32,-28,-26,-40,-34,-66,-60,-48
s-01,-26,-28,-26,-38,-36,-66,-60,-48
s-01,-28,-26,-76,-38,-68,-66,-58,-90
s-01,-30,-26,-26,-40,-68,-66,-56,-50
s-01,-30,-22,-26,-38,-84,-66,-56,-50
s-01,-30,-24,-26,-36,-30,-66,-56,-48
s-01,-32,-24,-26,-36,-30,-68,-60,-50
s-01,-24,-24,-24,-36,-34,-70,-60,-48
s-01,-32,-28,-26,-36,-34,-70,-60,-48
s-01,-30,-28,-24,-36,-34,-70,-60,-50
s-01,-30,-24,-24,-36,-36,-66,-56,-50
s-01,-30,-24,-66,-36,-36,-66,-60,-46
s-01,-26,-28,-28,-36,-36,-66,-60,-50
s-01,-28,-28,-60,-36,-36,-66,-62,-46
s-01,-26,-28,-26,-36,-34,-60,-54,-48
s-01,-26,-26,-26,-36,-34,-64,-60,-48
s-01,-26,-22,-28,-34,-34,-64,-56,-48
s-01,-30,-66,-62,-38,-34,-64,-60,-48
s-01,-30,-26,-60,-68,-36,-64,-60,-48
s-01,-32,-28,-24,-68,-36,-66,-58,-48
s-01,-30,-26,-28,-36,-36,-66,-60,-50
s-01,-68,-28,-24,-36,-34,-66,-60,-46
s-01,-24,-26,-28,-36,-34,-66,-60,-46
s-01,-38,-26,-24,-36,-32,-66,-60,-44
s-01,-28,-32,-24,-36,-34,-66,-56,-46
s-01,-30,-26,-28,-38,-34,-68,-60,-48
s-01,-30,-24,-26,-38,-36,-68,-60,-48
s-01,-30,-26,-28,-38,-36,-90,-60,-48
s-01,-30,-26,-28,-38,-34,-90,-56,-90
s-01,-30,-26,-28,-38,-34,-90,-60,-48
s-01,-30,-26,-28,-38,-34,-68,-56,-46
s-01,-28,-36,-26,-34,-34,-66,-60,-48
s-01,-24,-36,-28,-36,-36,-62,-60,-48
s-01,-30,-28,-28,-36,-36,-62,-60,-48
s-01,-70,-26,-28,-36,-36,-62,-60,-56
s-01,-32,-26,-28,-38,-34,-64,-60,-50
s-01,-26,-26,-26,-36,-34,-66,-60,-50
s-01,-30,-26,-26,-36,-36,-66,-60,-50
s-01,-32,-28,-26,-36,-36,-66,-60,-50
s-01,-28,-28,-28,-34,-34,-68,-60,-50
s-01,-30,-24,-90,-34,-34,-68,-60,-48
s-01,-26,-28,-26,-36,-34,-68,-60,-56
s-01,-30,-24,-28,-36,-34,-68,-60,-50
s-01,-32,-24,-28,-36,-36,-68,-60,-50
s-01,-32,-26,-28,-36,-34,-68,-60,-50
s-01,-26,-24,-28,-34,-34,-68,-60,-50
s-01,-60,-26,-28,-34,-60,-68,-60,-48
s-01,-26,-28,-28,-34,-36,-68,-60,-48
s-01,-30,-24,-28,-34,-36,-68,-56,-42
s-01,-30,-28,-84,-36,-60,-68,-60,-48
s-01,-30,-28,-60,-36,-34,-68,-60,-48
s-01,-30,-28,-36,-36,-36,-68,-60,-48
s-01,-30,-28,-68,-70,-34,-68,-58,-50
s-01,-30,-26,-24,-34,-36,-70,-58,-48
s-01,-30,-24,-26,-34,-36,-70,-60,-50
s-01,-32,-26,-28,-34,-36,-66,-60,-48
s-01,-32,-24,-26,-36,-34,-66,-60,-48
s-01,-32,-26,-76,-36,-34,-66,-60,-48
s-01,-30,-26,-26,-34,-34,-66,-56,-50
s-01,-26,-22,-28,-34,-34,-66,-60,-50
s-01,-24,-26,-28,-36,-34,-66,-60,-50
s-01,-24,-28,-28,-34,-36,-70,-60,-50
s-01,-24,-28,-28,-36,-36,-70,-60,-50
s-01,-24,-26,-28,-36,-34,-70,-58,-48
s-01,-32,-26,-28,-66,-34,-70,-60,-50
s-01,-26,-26,-28,-66,-34,-66,-60,-48
s-01,-28,-26,-28,-36,-34,-70,-60,-50
s-01,-30,-26,-30,-36,-36,-70,-60,-50
s-01,-30,-28,-28,-36,-36,-70,-60,-50
s-01,-90,-26,-28,-34,-36,-70,-60,-48
s-01,-30,-28,-28,-36,-36,-70,-60,-50
s-01,-70,-26,-28,-36,-36,-68,-60,-52
s-01,-30,-28,-28,-36,-36,-68,-56,-54
s-01,-24,-28,-32,-34,-34,-70,-60,-48
s-01,-26,-24,-28,-34,-34,-70,-60,-50
s-01,-30,-26,-30,-34,-36,-68,-60,-50
s-01,-24,-26,-28,-34,-36,-58,-60,-48
s-01,-24,-26,-30,-34,-36,-70,-60,-50
s-01,-30,-28,-68,-34,-36,-70,-60,-50
s-01,-30,-26,-28,-34,-60,-70,-60,-48
s-01,-30,-28,-28,-36,-34,-70,-60,-50
s-01,-30,-28,-28,-34,-34,-70,-60,-48
s-01,-24,-24,-30,-36,-34,-70,-60,-48
s-01,-32,-28,-28,-36,-34,-70,-60,-48
s-01,-24,-26,-28,-36,-34,-70,-60,-50
s-01,-24,-26,-28,-34,-34,-70,-60,-48
s-01,-32,-28,-26,-36,-36,-70,-60,-50
s-01,-32,-28,-26,-36,-68,-64,-54,-50
s-01,-28,-28,-28,-36,-34,-64,-54,-48
s-01,-28,-28,-28,-34,-36,-70,-60,-48
s-01,-30,-28,-28,-36,-34,-62,-60,-48
s-01,-30,-28,-28,-36,-34,-68,-60,-48
s-01,-26,-26,-26,-36,-34,-70,-60,-50
s-01,-26,-26,-28,-36,-34,-70,-60,-48
s-01,-26,-28,-28,-36,-36,-66,-60,-50
s-01,-32,-26,-28,-36,-34,-68,-60,-48
s-01,-30,-26,-26,-60,-62,-76,-60,-48
s-01,-30,-26,-26,-34,-34,-68,-60,-48
s-01,-72,-28,-28,-36,-36,-64,-62,-48
s-01,-30,-26,-26,-34,-34,-64,-60,-48
s-01,-32,-26,-26,-34,-34,-64,-60,-48
s-01,-24,-24,-28,-36,-34,-66,-58,-48
s-01,-30,-26,-26,-34,-34,-66,-62,-48
s-01,-32,-28,-26,-34,-36,-66,-60,-48
s-01,-30,-26,-28,-34,-36,-68,-60,-48
s-01,-22,-24,-28,-36,-34,-68,-60,-48
s-01,-26,-28,-28,-36,-36,-70,-60,-48
s-01,-28,-26,-28,-34,-34,-68,-60,-48
s-01,-28,-26,-74,-34,-34,-68,-56,-48
s-01,-32,-26,-74,-34,-36,-68,-56,-46
s-01,-32,-26,-26,-34,-36,-68,-60,-46
s-01,-30,-26,-28,-34,-34,-68,-60,-48
s-01,-32,-28,-26,-36,-36,-66,-60,-48
s-01,-30,-28,-30,-34,-36,-66,-60,-50
s-01,-26,-28,-28,-90,-36,-68,-60,-48
s-01,-32,-28,-30,-36,-34,-68,-60,-48
s-01,-32,-28,-68,-34,-34,-70,-60,-48
s-01,-32,-24,-30,-34,-36,-70,-58,-48
s-01,-26,-26,-32,-36,-60,-68,-58,-50
s-01,-30,-26,-32,-36,-36,-66,-60,-48
s-01,-30,-24,-30,-34,-36,-70,-60,-48
s-01,-24,-26,-60,-34,-34,-70,-58,-50
s-01,-24,-28,-60,-34,-36,-70,-58,-76
s-01,-24,-28,-28,-34,-36,-70,-76,-48
s-01,-32,-26,-28,-36,-36,-70,-60,-46
s-01,-32,-24,-28,-34,-34,-70,-60,-60
s-01,-32,-24,-30,-34,-36,-90,-60,-48
s-01,-32,-24,-28,-34,-34,-70,-60,-48
s-01,-30,-26,-28,-34,-36,-66,-86,-48
s-01,-30,-26,-30,-34,-34,-68,-60,-48
s-01,-30,-28,-28,-34,-34,-68,-60,-48
s-01,-30,-60,-30,-34,-36,-62,-60,-48
s-01,-24,-26,-28,-34,-34,-70,-60,-48
s-01,-32,-26,-36,-36,-34,-70,-60,-48
s-01,-32,-26,-64,-36,-36,-70,-60,-80
s-01,-26,-26,-26,-36,-36,-70,-60,-46
s-01,-28,-28,-28,-36,-36,-70,-54,-52
s-01,-24,-24,-24,-38,-36,-68,-60,-48
s-01,-30,-28,-32,-36,-34,-68,-60,-50
s-01,-30,-24,-28,-36,-34,-68,-60,-50
s-01,-32,-28,-26,-36,-34,-68,-60,-48
s-01,-30,-26,-28,-36,-34,-66,-60,-48
s-01,-72,-26,-28,-34,-34,-66,-62,-48
s-01,-30,-28,-26,-36,-36,-66,-60,-48
s-01,-30,-24,-28,-34,-34,-66,-60,-50
s-01,-30,-28,-60,-34,-34,-66,-60,-48
s-01,-28,-26,-30,-34,-34,-66,-60,-48
s-01,-30,-26,-28,-34,-34,-64,-60,-48
s-01,-30,-28,-30,-34,-34,-64,-60,-48
s-01,-30,-26,-28,-34,-34,-64,-56,-50
s-01,-30,-24,-30,-34,-36,-64,-60,-50
s-01,-30,-26,-28,-36,-60,-64,-60,-48
s-01,-30,-30,-28,-36,-34,-64,-56,-48
s-01,-32,-26,-28,-36,-36,-64,-60,-50
s-01,-32,-26,-28,-36,-36,-64,-60,-50
s-01,-30,-24,-26,-34,-36,-70,-60,-48
s-01,-32,-28,-28,-34,-36,-68,-60,-50
s-01,-30,-24,-28,-34,-34,-68,-60,-50
s-01,-32,-22,-28,-34,-34,-68,-60,-48
s-01,-32,-24,-28,-34,-34,-68,-60,-50
s-01,-26,-24,-26,-34,-34,-68,-60,-48
s-01,-68,-24,-28,-72,-34,-68,-60,-48
s-01,-32,-26,-24,-36,-36,-68,-58,-50
s-01,-26,-30,-28,-36,-36,-68,-60,-50
s-01,-32,-28,-28,-36,-34,-68,-60,-50
s-01,-26,-28,-28,-34,-36,-68,-58,-50
s-01,-28,-24,-30,-34,-34,-68,-60,-50
s-01,-30,-26,-30,-34,-36,-68,-58,-48
s-01,-30,-26,-36,-36,-34,-68,-60,-50
s-01,-30,-26,-36,-62,-34,-68,-60,-48
s-01,-30,-26,-76,-36,-34,-68,-60,-48
s-01,-30,-24,-30,-36,-34,-68,-60,-50
s-01,-32,-26,-32,-36,-36,-68,-60,-50
s-01,-30,-28,-32,-34,-36,-68,-60,-50
s-01,-30,-28,-28,-34,-36,-68,-58,-50
s-01,-30,-24,-32,-36,-34,-68,-60,-50
s-01,-70,-26,-28,-36,-36,-68,-60,-48
s-01,-30,-26,-30,-36,-36,-68,-60,-48
s-01,-30,-28,-28,-36,-34,-70,-60,-48
s-01,-30,-26,-28,-36,-34,-68,-60,-48
s-01,-32,-26,-30,-36,-36,-70,-60,-48
s-01,-32,-28,-28,-36,-34,-70,-60,-42
s-01,-30,-26,-30,-36,-34,-70,-60,-50
s-01,-30,-28,-32,-36,-36,-70,-60,-48
s-01,-30,-28,-28,-30,-62,-70,-60,-50
s-01,-30,-26,-30,-34,-36,-70,-60,-48
s-01,-24,-24,-28,-34,-36,-70,-60,-50
s-01,-26,-24,-28,-36,-34,-70,-60,-50
s-01,-30,-24,-60,-34,-34,-74,-60,-48
s-01,-30,-26,-28,-36,-36,-70,-58,-50
s-01,-32,-28,-28,-34,-34,-70,-60,-48
s-01,-26,-28,-28,-36,-36,-66,-56,-50
s-01,-30,-28,-26,-36,-36,-66,-60,-50
s-01,-28,-24,-28,-36,-34,-66,-60,-46
s-01,-24,-26,-28,-36,-36,-66,-60,-48
s-01,-32,-36,-28,-36,-36,-66,-60,-48
s-01,-24,-26,-28,-36,-34,-66,-60,-50
s-01,-26,-28,-28,-90,-34,-66,-60,-48
s-01,-30,-26,-28,-36,-36,-70,-60,-48
s-01,-32,-26,-28,-90,-36,-70,-62,-48
s-01,-24,-26,-28,-36,-34,-70,-60,-50
s-01,-30,-26,-28,-36,-60,-70,-60,-48
s-01,-30,-28,-30,-36,-34,-66,-56,-90
s-01,-26,-26,-28,-84,-34,-74,-60,-48
s-01,-30,-28,-28,-36,-34,-70,-60,-48
s-01,-30,-26,-62,-36,-34,-70,-60,-48
s-01,-30,-22,-30,-36,-34,-66,-60,-50
s-01,-30,-26,-28,-60,-36,-70,-60,-50
s-01,-24,-24,-28,-36,-36,-70,-60,-50
s-01,-32,-28,-28,-36,-36,-68,-60,-48
s-01,-88,-26,-28,-36,-36,-68,-60,-50
s-01,-30,-26,-30,-36,-36,-68,-60,-50
s-01,-30,-26,-28,-36,-34,-68,-60,-50
s-01,-26,-26,-28,-62,-34,-68,-76,-50
s-01,-30,-28,-28,-36,-34,-68,-56,-48
s-01,-30,-28,-28,-36,-34,-68,-56,-50
s-01,-30,-24,-28,-36,-36,-70,-60,-48
s-01,-30,-28,-36,-36,-34,-70,-60,-48
s-01,-30,-60,-32,-36,-34,-70,-60,-50
s-01,-26,-26,-56,-36,-34,-70,-60,-50
s-01,-28,-24,-28,-34,-64,-70,-60,-48
s-01,-28,-30,-34,-34,-36,-70,-60,-48
s-01,-28,-32,-36,-36,-36,-70,-60,-48
s-01,-30,-24,-28,-34,-36,-70,-62,-50
s-01,-30,-26,-28,-36,-36,-70,-60,-50
s-01,-30,-26,-28,-34,-36,-70,-62,-50
s-01,-26,-26,-28,-36,-36,-70,-60,-50
s-01,-30,-26,-28,-36,-30,-70,-60,-50
s-01,-58,-28,-28,-36,-34,-70,-60,-50
s-01,-30,-26,-30,-36,-34,-68,-60,-50
s-01,-30,-68,-28,-36,-34,-70,-60,-50
s-01,-30,-24,-28,-36,-34,-70,-60,-48
s-01,-32,-26,-28,-36,-60,-70,-60,-48
s-01,-30,-26,-28,-36,-36,-68,-60,-50
s-01,-28,-60,-28,-36,-36,-70,-60,-48
s-01,-32,-28,-28,-36,-36,-70,-60,-48
s-01,-30,-36,-30,-36,-32,-60,-60,-40
s-01,-30,-30,-30,-36,-32,-60,-60,-42
s-01,-40,-32,-30,-38,-34,-62,-62,-42
s-01,-40,-32,-28,-36,-32,-60,-64,-44
s-01,-40,-34,-28,-36,-32,-58,-60,-42
s-01,-40,-36,-28,-38,-34,-58,-60,-40
s-01,-38,-42,-30,-38,-32,-58,-60,-44
s-01,-34,-38,-60,-36,-32,-56,-60,-44
s-01,-34,-42,-30,-40,-32,-56,-60,-44
s-01,-34,-42,-74,-36,-32,-58,-60,-42
s-01,-36,-42,-40,-36,-32,-54,-62,-42
s-01,-80,-42,-32,-40,-32,-54,-60,-40
s-01,-42,-40,-34,-38,-36,-56,-60,-38
s-01,-42,-38,-36,-38,-32,-56,-54,-42
s-01,-42,-40,-36,-38,-32,-56,-60,-42
s-01,-40,-42,-36,-34,-34,-56,-60,-44
s-01,-42,-38,-34,-38,-32,-56,-60,-42
s-01,-38,-64,-36,-34,-36,-56,-60,-44
s-01,-60,-42,-38,-36,-32,-56,-62,-44
s-01,-38,-42,-38,-38,-32,-54,-60,-44
s-01,-38,-42,-38,-38,-32,-54,-60,-44
s-01,-38,-42,-38,-38,-34,-54,-64,-44
s-01,-40,-42,-38,-40,-32,-52,-60,-44
s-01,-40,-42,-38,-40,-32,-52,-60,-44
s-01,-40,-42,-38,-40,-32,-52,-60,-60
s-01,-40,-44,-38,-38,-30,-54,-60,-44
s-01,-40,-42,-38,-36,-34,-54,-64,-60
s-01,-40,-42,-38,-38,-60,-54,-64,-44
s-01,-34,-42,-38,-38,-32,-54,-60,-44
s-01,-38,-42,-36,-40,-32,-54,-64,-44
s-01,-40,-42,-34,-38,-30,-54,-64,-44
s-01,-38,-42,-36,-36,-30,-54,-64,-44
s-01,-38,-40,-34,-38,-32,-54,-56,-44
s-01,-42,-38,-36,-36,-34,-56,-56,-38
s-01,-42,-42,-36,-36,-32,-56,-60,-44
s-01,-42,-42,-34,-36,-30,-56,-60,-76
s-01,-42,-42,-34,-38,-32,-56,-60,-44
s-01,-42,-42,-58,-38,-32,-58,-60,-44
s-01,-42,-42,-30,-40,-32,-62,-60,-44
s-01,-52,-44,-32,-42,-32,-60,-60,-46
s-01,-36,-44,-32,-40,-32,-56,-64,-42
s-01,-36,-40,-28,-54,-32,-56,-64,-44
s-01,-42,-42,-28,-38,-34,-60,-60,-44
s-01,-42,-42,-28,-38,-32,-76,-60,-40
s-01,-42,-44,-36,-38,-32,-58,-60,-44
s-01,-42,-42,-34,-36,-32,-56,-54,-44
s-01,-42,-42,-32,-36,-36,-56,-62,-50
s-01,-32,-38,-28,-36,-32,-56,-64,-54
s-01,-40,-40,-36,-36,-32,-78,-58,-46
s-01,-40,-42,-30,-36,-32,-78,-60,-44
s-01,-42,-38,-60,-36,-32,-78,-56,-36
s-01,-38,-44,-32,-48,-32,-78,-64,-46
s-01,-40,-44,-30,-54,-36,-60,-64,-50
s-01,-40,-90,-32,-36,-32,-60,-80,-44
s-01,-82,-42,-30,-36,-32,-60,-60,-44
s-01,-42,-42,-30,-36,-32,-56,-62,-42
s-01,-42,-36,-30,-36,-34,-58,-60,-76
s-01,-36,-44,-32,-36,-36,-58,-64,-76
s-01,-36,-44,-32,-40,-32,-56,-60,-42
s-01,-36,-42,-28,-36,-30,-60,-60,-42
s-01,-36,-42,-30,-36,-32,-56,-60,-44
s-01,-36,-42,-36,-40,-62,-60,-60,-44
s-01,-38,-40,-30,-38,-30,-58,-60,-60
s-01,-34,-42,-32,-38,-32,-58,-60,-44
s-01,-34,-42,-78,-36,-34,-60,-68,-42
s-01,-34,-40,-28,-38,-62,-58,-68,-42
s-01,-42,-44,-30,-38,-32,-58,-60,-44
s-01,-42,-44,-28,-32,-34,-56,-64,-42
s-01,-34,-60,-30,-36,-32,-56,-60,-52
s-01,-44,-40,-72,-36,-34,-58,-60,-44
s-01,-44,-40,-30,-38,-30,-62,-60,-42
s-01,-40,-42,-30,-36,-32,-62,-60,-44
s-01,-40,-42,-30,-38,-34,-62,-60,-44
s-01,-44,-40,-30,-40,-32,-58,-60,-42
s-01,-40,-44,-28,-36,-32,-56,-60,-36
s-01,-80,-42,-32,-38,-32,-58,-60,-46
s-01,-38,-42,-30,-38,-34,-58,-60,-44
s-01,-38,-38,-30,-36,-32,-56,-60,-44
s-01,-40,-42,-32,-36,-36,-58,-60,-44
s-01,-40,-42,-36,-38,-32,-58,-60,-42
s-01,-42,-42,-30,-40,-36,-62,-60,-44
s-01,-42,-40,-30,-36,-32,-58,-60,-44
s-01,-42,-42,-34,-56,-32,-58,-66,-44
s-01,-32,-36,-30,-34,-32,-58,-62,-42
s-01,-32,-40,-34,-36,-32,-56,-66,-46
s-01,-38,-42,-32,-40,-34,-60,-58,-44
s-01,-42,-42,-48,-90,-32,-54,-64,-44
s-01,-42,-42,-32,-38,-36,-56,-60,-40
s-01,-42,-42,-32,-38,-32,-56,-60,-40
s-01,-42,-44,-32,-38,-32,-60,-60,-40
s-01,-38,-44,-32,-36,-32,-60,-60,-44
s-01,-40,-42,-32,-36,-32,-56,-60,-44
s-01,-40,-44,-32,-38,-34,-56,-60,-44
s-01,-42,-60,-30,-36,-60,-56,-62,-44
s-01,-42,-42,-30,-38,-36,-56,-62,-44
s-01,-60,-42,-30,-70,-32,-76,-62,-44
s-01,-40,-64,-32,-88,-32,-58,-60,-46
s-01,-42,-42,-28,-38,-32,-76,-58,-44
s-01,-42,-42,-28,-38,-60,-60,-60,-44
s-01,-42,-42,-34,-36,-34,-56,-60,-42
s-01,-42,-40,-30,-36,-36,-58,-60,-44
s-01,-38,-40,-36,-36,-32,-60,-60,-46
s-01,-38,-40,-76,-36,-32,-54,-64,-44
s-01,-42,-42,-30,-38,-32,-54,-60,-44
s-01,-38,-42,-30,-36,-34,-52,-60,-44
s-01,-40,-40,-32,-40,-32,-52,-60,-46
s-01,-32,-42,-32,-38,-32,-52,-60,-40
s-01,-40,-42,-28,-38,-32,-52,-60,-44
s-01,-48,-40,-52,-36,-36,-62,-60,-44
s-01,-42,-44,-32,-42,-32,-62,-68,-44
s-01,-52,-42,-30,-38,-32,-62,-56,-42
s-01,-52,-44,-32,-40,-36,-62,-62,-44
s-01,-32,-40,-30,-36,-32,-62,-60,-44
s-01,-32,-42,-28,-36,-32,-62,-60,-44
s-01,-40,-38,-32,-36,-34,-56,-60,-44
s-01,-40,-38,-32,-36,-34,-58,-68,-44
s-01,-40,-42,-36,-36,-30,-56,-64,-42
s-01,-48,-36,-30,-36,-30,-58,-66,-44
s-01,-48,-40,-38,-36,-34,-58,-66,-46
s-01,-42,-38,-34,-36,-32,-58,-58,-44
s-01,-42,-44,-36,-40,-34,-56,-58,-44
s-01,-42,-42,-30,-40,-34,-56,-60,-42
s-01,-40,-42,-32,-36,-32,-56,-60,-44
s-01,-38,-42,-28,-36,-32,-56,-60,-44
s-01,-38,-44,-28,-36,-32,-56,-60,-44
s-01,-42,-42,-30,-36,-32,-56,-60,-46
s-01,-44,-44,-30,-36,-36,-56,-56,-44
s-01,-84,-42,-28,-34,-32,-56,-56,-44
s-01,-38,-40,-32,-38,-32,-56,-64,-44
s-01,-40,-42,-28,-36,-32,-56,-56,-44
s-01,-88,-40,-28,-36,-32,-58,-56,-44
s-01,-88,-42,-28,-36,-34,-58,-60,-44
s-01,-36,-42,-28,-36,-34,-56,-60,-44
s-01,-42,-42,-28,-40,-32,-58,-60,-90
s-01,-44,-42,-28,-38,-32,-58,-60,-44
s-01,-44,-40,-28,-36,-32,-58,-60,-44
s-01,-44,-42,-32,-38,-36,-54,-60,-44
s-01,-40,-44,-34,-30,-34,-52,-60,-42
s-01,-40,-40,-30,-36,-32,-56,-56,-42
s-01,-32,-40,-32,-38,-32,-56,-60,-46
s-01,-38,-42,-30,-38,-32,-56,-62,-44
s-01,-32,-44,-30,-36,-34,-56,-60,-46
s-01,-42,-40,-30,-36,-36,-56,-60,-36
s-01,-46,-42,-60,-40,-30,-60,-60,-44
s-01,-76,-42,-32,-36,-32,-56,-60,-44
s-01,-46,-42,-32,-36,-36,-56,-58,-42
s-01,-40,-42,-36,-38,-34,-58,-64,-42
s-01,-40,-42,-30,-36,-36,-56,-64,-46
s-01,-32,-42,-30,-36,-32,-58,-64,-46
s-01,-38,-42,-30,-36,-32,-56,-64,-44
s-01,-42,-38,-28,-38,-32,-56,-64,-42
s-01,-36,-42,-78,-38,-32,-56,-60,-42
s-01,-36,-44,-30,-36,-34,-56,-62,-42
s-01,-36,-44,-90,-38,-32,-54,-68,-42
s-01,-36,-44,-36,-36,-32,-54,-64,-44
s-01,-40,-44,-32,-36,-32,-56,-64,-44
s-01,-40,-42,-30,-38,-32,-54,-60,-60
s-01,-38,-42,-32,-38,-32,-56,-64,-44
s-01,-38,-42,-32,-38,-32,-56,-60,-44
s-01,-38,-42,-32,-32,-32,-56,-62,-42
s-01,-42,-42,-32,-32,-32,-56,-64,-42
s-01,-40,-44,-32,-36,-32,-56,-64,-44
s-01,-64,-42,-36,-40,-36,-56,-64,-42
s-01,-40,-42,-30,-38,-34,-56,-64,-44
s-01,-40,-42,-34,-40,-34,-58,-58,-44
s-01,-40,-42,-32,-40,-34,-56,-60,-52
s-01,-40,-42,-34,-40,-34,-54,-60,-42
s-01,-40,-42,-34,-40,-32,-56,-60,-40
s-01,-40,-44,-34,-40,-36,-54,-60,-40
s-01,-62,-42,-36,-40,-34,-56,-60,-44
s-01,-42,-44,-34,-40,-32,-52,-60,-42
s-01,-40,-44,-36,-40,-32,-56,-62,-44
s-01,-40,-44,-34,-40,-32,-56,-78,-44
s-01,-40,-44,-84,-38,-36,-54,-60,-42
s-01,-40,-42,-36,-40,-32,-56,-60,-44
s-01,-40,-44,-36,-40,-32,-56,-60,-62
s-01,-38,-42,-34,-38,-32,-58,-60,-42
s-01,-38,-46,-80,-38,-32,-56,-60,-42
s-01,-42,-44,-80,-36,-32,-56,-60,-42
s-01,-32,-42,-34,-40,-34,-56,-60,-44
s-01,-40,-42,-36,-40,-32,-56,-60,-44
s-01,-40,-44,-36,-40,-30,-56,-60,-44
s-01,-40,-44,-36,-40,-32,-54,-60,-44
s-01,-40,-44,-34,-40,-32,-54,-60,-44
s-01,-40,-44,-34,-40,-32,-58,-64,-44
s-01,-42,-44,-34,-40,-34,-56,-64,-42
s-01,-42,-44,-36,-38,-30,-56,-60,-60
s-01,-40,-60,-36,-38,-30,-56,-58,-42
s-01,-40,-42,-36,-38,-34,-56,-58,-42
s-01,-40,-42,-32,-38,-32,-56,-60,-44
s-01,-40,-44,-32,-40,-30,-60,-60,-44
s-01,-84,-42,-32,-36,-32,-58,-60,-42
s-01,-40,-42,-32,-38,-36,-54,-60,-42
s-01,-42,-42,-36,-34,-32,-56,-60,-40
s-01,-42,-40,-30,-36,-32,-56,-60,-42
s-01,-40,-42,-32,-36,-32,-56,-60,-44
s-01,-38,-42,-32,-38,-32,-54,-62,-44
s-01,-38,-42,-34,-38,-32,-56,-64,-44
s-01,-38,-42,-32,-40,-36,-56,-64,-44
s-01,-38,-42,-34,-38,-34,-54,-62,-44
s-01,-40,-72,-32,-38,-32,-56,-62,-44
s-01,-40,-72,-32,-40,-42,-56,-60,-44
s-01,-40,-42,-60,-40,-34,-56,-60,-44
s-01,-40,-42,-32,-38,-32,-54,-64,-44
s-01,-40,-44,-32,-34,-32,-56,-62,-44
s-01,-40,-44,-32,-34,-32,-84,-60,-44
s-01,-40,-42,-32,-34,-32,-56,-62,-44
s-01,-40,-44,-34,-34,-32,-60,-62,-50
s-01,-32,-44,-30,-34,-32,-56,-64,-46
s-01,-32,-44,-32,-38,-32,-56,-64,-44
s-01,-40,-42,-32,-36,-36,-56,-64,-44
s-01,-38,-42,-32,-38,-32,-56,-62,-62
s-01,-38,-42,-32,-38,-32,-56,-62,-42
s-01,-38,-42,-32,-40,-32,-56,-62,-42
s-01,-40,-42,-32,-38,-34,-56,-64,-44
s-01,-40,-42,-36,-36,-32,-56,-64,-48
s-01,-40,-42,-32,-88,-32,-60,-64,-44
s-01,-40,-42,-32,-34,-34,-60,-60,-44
s-01,-32,-42,-32,-34,-36,-56,-62,-44
s-01,-40,-42,-30,-34,-34,-56,-62,-46
s-01,-38,-42,-32,-38,-32,-56,-62,-46
s-01,-38,-42,-32,-38,-32,-56,-64,-44
s-01,-38,-42,-32,-38,-32,-56,-84,-48
s-01,-42,-42,-32,-32,-36,-56,-64,-44
s-01,-40,-42,-32,-38,-36,-56,-62,-46
s-01,-40,-42,-32,-40,-36,-56,-60,-44
s-01,-40,-42,-32,-38,-36,-56,-60,-40
s-01,-40,-40,-32,-38,-36,-56,-64,-82
s-01,-40,-44,-32,-38,-36,-56,-64,-44
s-01,-40,-42,-34,-38,-34,-56,-62,-44
s-01,-44,-42,-32,-40,-34,-56,-62,-44
s-01,-40,-42,-34,-38,-32,-56,-60,-44
s-01,-38,-42,-32,-38,-36,-56,-64,-44
s-01,-38,-42,-34,-38,-36,-56,-64,-44
